date,unit,Te,WP #,Model #,light type,site
6/2/15 9:26,C,26.5,91,42,shade,9 W SPS
6/2/15 9:41,C,27,91,42,shade,9 W SPS
6/2/15 9:56,C,26.5,91,42,shade,9 W SPS
6/2/15 10:11,C,26,91,42,shade,9 W SPS
6/2/15 10:26,C,26,91,42,shade,9 W SPS
6/2/15 10:41,C,26.5,91,42,shade,9 W SPS
6/2/15 10:56,C,26.5,91,42,shade,9 W SPS
6/2/15 11:11,C,27,91,42,shade,9 W SPS
6/2/15 11:26,C,27,91,42,shade,9 W SPS
6/2/15 11:41,C,27.5,91,42,shade,9 W SPS
6/2/15 11:56,C,27.5,91,42,shade,9 W SPS
6/2/15 12:11,C,28,91,42,shade,9 W SPS
6/2/15 12:26,C,28,91,42,shade,9 W SPS
6/2/15 12:41,C,27.5,91,42,shade,9 W SPS
6/2/15 12:56,C,27.5,91,42,shade,9 W SPS
6/2/15 13:11,C,28,91,42,shade,9 W SPS
6/1/15 7:59,C,23.5,73,52,mix,Salt Springs LLP
6/1/15 8:14,C,24.5,73,52,mix,Salt Springs LLP
6/1/15 8:29,C,25,73,52,mix,Salt Springs LLP
6/1/15 8:44,C,26,73,52,mix,Salt Springs LLP
6/1/15 8:59,C,28,73,52,mix,Salt Springs LLP
6/1/15 9:14,C,28.5,73,52,mix,Salt Springs LLP
6/1/15 9:29,C,33,73,52,mix,Salt Springs LLP
6/1/15 9:44,C,36.5,73,52,mix,Salt Springs LLP
6/1/15 9:59,C,36.5,73,52,mix,Salt Springs LLP
6/1/15 10:14,C,41,73,52,mix,Salt Springs LLP
6/1/15 10:29,C,42.5,73,52,mix,Salt Springs LLP
6/1/15 10:44,C,41.5,73,52,mix,Salt Springs LLP
6/1/15 10:59,C,33,73,52,mix,Salt Springs LLP
6/1/15 11:14,C,35.5,73,52,mix,Salt Springs LLP
6/1/15 11:29,C,33,73,52,mix,Salt Springs LLP
6/1/15 11:44,C,33.5,73,52,mix,Salt Springs LLP
6/1/15 11:59,C,31.5,73,52,mix,Salt Springs LLP
6/1/15 12:14,C,30,73,52,mix,Salt Springs LLP
6/1/15 12:29,C,29.5,73,52,mix,Salt Springs LLP
6/1/15 12:44,C,24,73,52,mix,Salt Springs LLP
6/1/15 12:59,C,24,73,52,mix,Salt Springs LLP
6/2/15 7:59,C,22,90,52,mix,Kerr LLP
6/2/15 8:14,C,23,90,52,mix,Kerr LLP
6/2/15 8:29,C,23.5,90,52,mix,Kerr LLP
6/2/15 8:44,C,24,90,52,mix,Kerr LLP
6/2/15 8:59,C,25,90,52,mix,Kerr LLP
6/2/15 9:14,C,25,90,52,mix,Kerr LLP
6/2/15 9:29,C,25.5,90,52,mix,Kerr LLP
6/2/15 9:44,C,25.5,90,52,mix,Kerr LLP
6/2/15 9:59,C,25.5,90,52,mix,Kerr LLP
6/2/15 10:14,C,25.5,90,52,mix,Kerr LLP
6/2/15 10:29,C,26,90,52,mix,Kerr LLP
6/2/15 10:44,C,26.5,90,52,mix,Kerr LLP
6/2/15 10:59,C,26.5,90,52,mix,Kerr LLP
6/2/15 11:14,C,26.5,90,52,mix,Kerr LLP
6/2/15 11:29,C,27,90,52,mix,Kerr LLP
6/2/15 11:44,C,27,90,52,mix,Kerr LLP
6/2/15 11:59,C,27,90,52,mix,Kerr LLP
6/2/15 12:14,C,27,90,52,mix,Kerr LLP
6/2/15 12:29,C,27,90,52,mix,Kerr LLP
6/2/15 12:44,C,27,90,52,mix,Kerr LLP
6/2/15 12:59,C,27.5,90,52,mix,Kerr LLP
6/1/15 8:07,C,25,79,35,random,38 SPS
6/1/15 8:22,C,25.5,79,35,random,38 SPS
6/1/15 8:37,C,26.5,79,35,random,38 SPS
6/1/15 8:52,C,27.5,79,35,random,38 SPS
6/1/15 9:07,C,29.5,79,35,random,38 SPS
6/1/15 9:22,C,34,79,35,random,38 SPS
6/1/15 9:37,C,36.5,79,35,random,38 SPS
6/1/15 9:52,C,39.5,79,35,random,38 SPS
6/1/15 10:07,C,42,79,35,random,38 SPS
6/1/15 10:22,C,40,79,35,random,38 SPS
6/1/15 10:37,C,36.5,79,35,random,38 SPS
6/1/15 10:52,C,45,79,35,random,38 SPS
6/1/15 11:07,C,38,79,35,random,38 SPS
6/1/15 11:22,C,33,79,35,random,38 SPS
6/1/15 11:37,C,38,79,35,random,38 SPS
6/1/15 11:52,C,40.5,79,35,random,38 SPS
6/1/15 12:07,C,35.5,79,35,random,38 SPS
6/1/15 12:22,C,31.5,79,35,random,38 SPS
6/1/15 12:37,C,30.5,79,35,random,38 SPS
6/1/15 12:52,C,24,79,35,random,38 SPS
6/1/15 13:07,C,23,79,35,random,38 SPS
6/2/15 9:07,C,27.5,94,35,sun,9 W SPS
6/2/15 9:22,C,28.5,94,35,sun,9 W SPS
6/2/15 9:37,C,30,94,35,sun,9 W SPS
6/2/15 9:52,C,28.5,94,35,sun,9 W SPS
6/2/15 10:07,C,28,94,35,sun,9 W SPS
6/2/15 10:22,C,28,94,35,sun,9 W SPS
6/2/15 10:37,C,28.5,94,35,sun,9 W SPS
6/2/15 10:52,C,29,94,35,sun,9 W SPS
6/2/15 11:07,C,29,94,35,sun,9 W SPS
6/2/15 11:22,C,29.5,94,35,sun,9 W SPS
6/2/15 11:37,C,30,94,35,sun,9 W SPS
6/2/15 11:52,C,30.5,94,35,sun,9 W SPS
6/2/15 12:07,C,30.5,94,35,sun,9 W SPS
6/2/15 12:22,C,31.5,94,35,sun,9 W SPS
6/2/15 12:37,C,31,94,35,sun,9 W SPS
6/2/15 12:52,C,31.5,94,35,sun,9 W SPS
6/2/15 13:07,C,31.5,94,35,sun,9 W SPS
6/1/15 8:01,C,23.5,74,15,sun,Salt Springs LLP
6/1/15 8:16,C,24,74,15,sun,Salt Springs LLP
6/1/15 8:31,C,25.5,74,15,sun,Salt Springs LLP
6/1/15 8:46,C,28,74,15,sun,Salt Springs LLP
6/1/15 9:01,C,27.5,74,15,sun,Salt Springs LLP
6/1/15 9:16,C,28,74,15,sun,Salt Springs LLP
6/1/15 9:31,C,37.5,74,15,sun,Salt Springs LLP
6/1/15 9:46,C,41,74,15,sun,Salt Springs LLP
6/1/15 10:01,C,43,74,15,sun,Salt Springs LLP
6/1/15 10:16,C,38,74,15,sun,Salt Springs LLP
6/1/15 10:31,C,42,74,15,sun,Salt Springs LLP
6/1/15 10:46,C,46.5,74,15,sun,Salt Springs LLP
6/1/15 11:01,C,38.5,74,15,sun,Salt Springs LLP
6/1/15 11:16,C,44.5,74,15,sun,Salt Springs LLP
6/1/15 11:31,C,37,74,15,sun,Salt Springs LLP
6/1/15 11:46,C,42,74,15,sun,Salt Springs LLP
6/1/15 12:01,C,36,74,15,sun,Salt Springs LLP
6/1/15 12:16,C,35,74,15,sun,Salt Springs LLP
6/1/15 12:31,C,33.5,74,15,sun,Salt Springs LLP
6/1/15 12:46,C,28,74,15,sun,Salt Springs LLP
6/1/15 13:01,C,26.5,74,15,sun,Salt Springs LLP
6/2/15 8:01,C,21.5,88,15,shade,Kerr LLP
6/2/15 8:16,C,22,88,15,shade,Kerr LLP
6/2/15 8:31,C,22.5,88,15,shade,Kerr LLP
6/2/15 8:46,C,23.5,88,15,shade,Kerr LLP
6/2/15 9:01,C,24.5,88,15,shade,Kerr LLP
6/2/15 9:16,C,25,88,15,shade,Kerr LLP
6/2/15 9:31,C,25.5,88,15,shade,Kerr LLP
6/2/15 9:46,C,25,88,15,shade,Kerr LLP
6/2/15 10:01,C,25,88,15,shade,Kerr LLP
6/2/15 10:16,C,25.5,88,15,shade,Kerr LLP
6/2/15 10:31,C,26,88,15,shade,Kerr LLP
6/2/15 10:46,C,26.5,88,15,shade,Kerr LLP
6/2/15 11:01,C,27,88,15,shade,Kerr LLP
6/2/15 11:16,C,27,88,15,shade,Kerr LLP
6/2/15 11:31,C,27.5,88,15,shade,Kerr LLP
6/2/15 11:46,C,27.5,88,15,shade,Kerr LLP
6/2/15 12:01,C,27.5,88,15,shade,Kerr LLP
6/2/15 12:16,C,27.5,88,15,shade,Kerr LLP
6/2/15 12:31,C,27.5,88,15,shade,Kerr LLP
6/2/15 12:46,C,27.5,88,15,shade,Kerr LLP
6/2/15 13:01,C,28,88,15,shade,Kerr LLP
6/1/15 8:00,C,22.5,73,38,shade,Salt Springs LLP
6/1/15 8:15,C,23,73,38,shade,Salt Springs LLP
6/1/15 8:30,C,24,73,38,shade,Salt Springs LLP
6/1/15 8:45,C,25,73,38,shade,Salt Springs LLP
6/1/15 9:00,C,26.5,73,38,shade,Salt Springs LLP
6/1/15 9:15,C,29.5,73,38,shade,Salt Springs LLP
6/1/15 9:30,C,32.5,73,38,shade,Salt Springs LLP
6/1/15 9:45,C,32,73,38,shade,Salt Springs LLP
6/1/15 10:00,C,32,73,38,shade,Salt Springs LLP
6/1/15 10:15,C,33,73,38,shade,Salt Springs LLP
6/1/15 10:30,C,32.5,73,38,shade,Salt Springs LLP
6/1/15 10:45,C,32.5,73,38,shade,Salt Springs LLP
6/1/15 11:00,C,31,73,38,shade,Salt Springs LLP
6/1/15 11:15,C,32,73,38,shade,Salt Springs LLP
6/1/15 11:30,C,30.5,73,38,shade,Salt Springs LLP
6/1/15 11:45,C,30.5,73,38,shade,Salt Springs LLP
6/1/15 12:00,C,30,73,38,shade,Salt Springs LLP
6/1/15 12:15,C,29.5,73,38,shade,Salt Springs LLP
6/1/15 12:30,C,29,73,38,shade,Salt Springs LLP
6/1/15 12:45,C,25,73,38,shade,Salt Springs LLP
6/1/15 13:00,C,23.5,73,38,shade,Salt Springs LLP
6/2/15 8:00,C,22,89,38,sun,Kerr LLP
6/2/15 8:15,C,23,89,38,sun,Kerr LLP
6/2/15 8:30,C,24,89,38,sun,Kerr LLP
6/2/15 8:45,C,25,89,38,sun,Kerr LLP
6/2/15 9:00,C,25.5,89,38,sun,Kerr LLP
6/2/15 9:15,C,26,89,38,sun,Kerr LLP
6/2/15 9:30,C,27,89,38,sun,Kerr LLP
6/2/15 9:45,C,27,89,38,sun,Kerr LLP
6/2/15 10:00,C,27,89,38,sun,Kerr LLP
6/2/15 10:15,C,27,89,38,sun,Kerr LLP
6/2/15 10:30,C,28,89,38,sun,Kerr LLP
6/2/15 10:45,C,28.5,89,38,sun,Kerr LLP
6/2/15 11:00,C,29,89,38,sun,Kerr LLP
6/2/15 11:15,C,29.5,89,38,sun,Kerr LLP
6/2/15 11:30,C,29.5,89,38,sun,Kerr LLP
6/2/15 11:45,C,29.5,89,38,sun,Kerr LLP
6/2/15 12:00,C,30,89,38,sun,Kerr LLP
6/2/15 12:15,C,30,89,38,sun,Kerr LLP
6/2/15 12:30,C,30.5,89,38,sun,Kerr LLP
6/2/15 12:45,C,30.5,89,38,sun,Kerr LLP
6/2/15 13:00,C,31,89,38,sun,Kerr LLP
6/1/15 7:58,C,21,76,23,mix,38 SPS
6/1/15 8:13,C,22,76,23,mix,38 SPS
6/1/15 8:28,C,23,76,23,mix,38 SPS
6/1/15 8:43,C,24,76,23,mix,38 SPS
6/1/15 8:58,C,24.5,76,23,mix,38 SPS
6/1/15 9:13,C,25.5,76,23,mix,38 SPS
6/1/15 9:28,C,26.5,76,23,mix,38 SPS
6/1/15 9:43,C,27.5,76,23,mix,38 SPS
6/1/15 9:58,C,28,76,23,mix,38 SPS
6/1/15 10:13,C,29,76,23,mix,38 SPS
6/1/15 10:28,C,28.5,76,23,mix,38 SPS
6/1/15 10:43,C,30.5,76,23,mix,38 SPS
6/1/15 10:58,C,31.5,76,23,mix,38 SPS
6/1/15 11:13,C,31,76,23,mix,38 SPS
6/1/15 11:28,C,33.5,76,23,mix,38 SPS
6/1/15 11:43,C,36.5,76,23,mix,38 SPS
6/1/15 11:58,C,35.5,76,23,mix,38 SPS
6/1/15 12:13,C,32.5,76,23,mix,38 SPS
6/1/15 12:28,C,31.5,76,23,mix,38 SPS
6/1/15 12:43,C,29.5,76,23,mix,38 SPS
6/1/15 12:58,C,25,76,23,mix,38 SPS
6/2/15 8:58,C,26,93,23,shade,9 W SPS
6/2/15 9:13,C,26.5,93,23,shade,9 W SPS
6/2/15 9:28,C,28,93,23,shade,9 W SPS
6/2/15 9:43,C,28,93,23,shade,9 W SPS
6/2/15 9:58,C,27.5,93,23,shade,9 W SPS
6/2/15 10:13,C,27,93,23,shade,9 W SPS
6/2/15 10:28,C,27,93,23,shade,9 W SPS
6/2/15 10:43,C,27.5,93,23,shade,9 W SPS
6/2/15 10:58,C,28,93,23,shade,9 W SPS
6/2/15 11:13,C,28,93,23,shade,9 W SPS
6/2/15 11:28,C,28.5,93,23,shade,9 W SPS
6/2/15 11:43,C,29,93,23,shade,9 W SPS
6/2/15 11:58,C,29.5,93,23,shade,9 W SPS
6/2/15 12:13,C,30,93,23,shade,9 W SPS
6/2/15 12:28,C,29.5,93,23,shade,9 W SPS
6/2/15 12:43,C,29,93,23,shade,9 W SPS
6/2/15 12:58,C,29,93,23,shade,9 W SPS
6/1/15 8:00,C,24.5,78,2,mix,38 SPS
6/1/15 8:15,C,29,78,2,mix,38 SPS
6/1/15 8:30,C,35.5,78,2,mix,38 SPS
6/1/15 8:45,C,38.5,78,2,mix,38 SPS
6/1/15 9:00,C,41,78,2,mix,38 SPS
6/1/15 9:15,C,43.5,78,2,mix,38 SPS
6/1/15 9:30,C,45,78,2,mix,38 SPS
6/1/15 9:45,C,47,78,2,mix,38 SPS
6/1/15 10:00,C,47.5,78,2,mix,38 SPS
6/1/15 10:15,C,46,78,2,mix,38 SPS
6/1/15 10:30,C,41,78,2,mix,38 SPS
6/1/15 10:45,C,48,78,2,mix,38 SPS
6/1/15 11:00,C,44.5,78,2,mix,38 SPS
6/1/15 11:15,C,37.5,78,2,mix,38 SPS
6/1/15 11:30,C,42.5,78,2,mix,38 SPS
6/1/15 11:45,C,46.5,78,2,mix,38 SPS
6/1/15 12:00,C,41.5,78,2,mix,38 SPS
6/1/15 12:15,C,35.5,78,2,mix,38 SPS
6/1/15 12:30,C,33.5,78,2,mix,38 SPS
6/1/15 12:45,C,26,78,2,mix,38 SPS
6/1/15 13:00,C,23.5,78,2,mix,38 SPS
6/2/15 9:00,C,28.5,93,2,sun,9 W SPS
6/2/15 9:15,C,30.5,93,2,sun,9 W SPS
6/2/15 9:30,C,33.5,93,2,sun,9 W SPS
6/2/15 9:45,C,31.5,93,2,sun,9 W SPS
6/2/15 10:00,C,29,93,2,sun,9 W SPS
6/2/15 10:15,C,29,93,2,sun,9 W SPS
6/2/15 10:30,C,29,93,2,sun,9 W SPS
6/2/15 10:45,C,30,93,2,sun,9 W SPS
6/2/15 11:00,C,30,93,2,sun,9 W SPS
6/2/15 11:15,C,31,93,2,sun,9 W SPS
6/2/15 11:30,C,31.5,93,2,sun,9 W SPS
6/2/15 11:45,C,32,93,2,sun,9 W SPS
6/2/15 12:00,C,32,93,2,sun,9 W SPS
6/2/15 12:15,C,32.5,93,2,sun,9 W SPS
6/2/15 12:30,C,32,93,2,sun,9 W SPS
6/2/15 12:45,C,32,93,2,sun,9 W SPS
6/2/15 13:00,C,32,93,2,sun,9 W SPS
6/1/15 7:59,C,22.5,74,28,mix,Salt Springs LLP
6/1/15 8:14,C,23.5,74,28,mix,Salt Springs LLP
6/1/15 8:29,C,25,74,28,mix,Salt Springs LLP
6/1/15 8:44,C,28.5,74,28,mix,Salt Springs LLP
6/1/15 8:59,C,29.5,74,28,mix,Salt Springs LLP
6/1/15 9:14,C,29.5,74,28,mix,Salt Springs LLP
6/1/15 9:29,C,30.5,74,28,mix,Salt Springs LLP
6/1/15 9:44,C,31,74,28,mix,Salt Springs LLP
6/1/15 9:59,C,32,74,28,mix,Salt Springs LLP
6/1/15 10:14,C,34.5,74,28,mix,Salt Springs LLP
6/1/15 10:29,C,35,74,28,mix,Salt Springs LLP
6/1/15 10:44,C,37.5,74,28,mix,Salt Springs LLP
6/1/15 10:59,C,35,74,28,mix,Salt Springs LLP
6/1/15 11:14,C,37,74,28,mix,Salt Springs LLP
6/1/15 11:29,C,34.5,74,28,mix,Salt Springs LLP
6/1/15 11:44,C,34.5,74,28,mix,Salt Springs LLP
6/1/15 11:59,C,33.5,74,28,mix,Salt Springs LLP
6/1/15 12:14,C,33,74,28,mix,Salt Springs LLP
6/1/15 12:29,C,31.5,74,28,mix,Salt Springs LLP
6/1/15 12:44,C,26.5,74,28,mix,Salt Springs LLP
6/1/15 12:59,C,25.5,74,28,mix,Salt Springs LLP
6/2/15 7:59,C,22.5,89,28,random,Kerr LLP
6/2/15 8:14,C,23.5,89,28,random,Kerr LLP
6/2/15 8:29,C,24,89,28,random,Kerr LLP
6/2/15 8:44,C,25,89,28,random,Kerr LLP
6/2/15 8:59,C,25.5,89,28,random,Kerr LLP
6/2/15 9:14,C,26,89,28,random,Kerr LLP
6/2/15 9:29,C,26.5,89,28,random,Kerr LLP
6/2/15 9:44,C,26.5,89,28,random,Kerr LLP
6/2/15 9:59,C,26.5,89,28,random,Kerr LLP
6/2/15 10:14,C,27,89,28,random,Kerr LLP
6/2/15 10:29,C,27,89,28,random,Kerr LLP
6/2/15 10:44,C,27.5,89,28,random,Kerr LLP
6/2/15 10:59,C,28,89,28,random,Kerr LLP
6/2/15 11:14,C,28.5,89,28,random,Kerr LLP
6/2/15 11:29,C,29,89,28,random,Kerr LLP
6/2/15 11:44,C,29,89,28,random,Kerr LLP
6/2/15 11:59,C,29,89,28,random,Kerr LLP
6/2/15 12:14,C,29,89,28,random,Kerr LLP
6/2/15 12:29,C,30,89,28,random,Kerr LLP
6/2/15 12:44,C,30,89,28,random,Kerr LLP
6/2/15 12:59,C,30.5,89,28,random,Kerr LLP
6/1/15 7:59,C,26,79,50,shade,38 SPS
6/1/15 8:14,C,26,79,50,shade,38 SPS
6/1/15 8:29,C,27,79,50,shade,38 SPS
6/1/15 8:44,C,28.5,79,50,shade,38 SPS
6/1/15 8:59,C,29,79,50,shade,38 SPS
6/1/15 9:14,C,30.5,79,50,shade,38 SPS
6/1/15 9:29,C,30.5,79,50,shade,38 SPS
6/1/15 9:44,C,31.5,79,50,shade,38 SPS
6/1/15 9:59,C,31,79,50,shade,38 SPS
6/1/15 10:14,C,32,79,50,shade,38 SPS
6/1/15 10:29,C,30,79,50,shade,38 SPS
6/1/15 10:44,C,32,79,50,shade,38 SPS
6/1/15 10:59,C,32,79,50,shade,38 SPS
6/1/15 11:14,C,30.5,79,50,shade,38 SPS
6/1/15 11:29,C,31,79,50,shade,38 SPS
6/1/15 11:44,C,32.5,79,50,shade,38 SPS
6/1/15 11:59,C,33,79,50,shade,38 SPS
6/1/15 12:14,C,30.5,79,50,shade,38 SPS
6/1/15 12:29,C,29.5,79,50,shade,38 SPS
6/1/15 12:44,C,26,79,50,shade,38 SPS
6/1/15 12:59,C,23,79,50,shade,38 SPS
6/1/15 13:14,C,22,79,50,shade,38 SPS
6/2/15 8:59,C,25.5,92,50,shade,9 W SPS
6/2/15 9:14,C,26.5,92,50,shade,9 W SPS
6/2/15 9:29,C,27.5,92,50,shade,9 W SPS
6/2/15 9:44,C,28,92,50,shade,9 W SPS
6/2/15 9:59,C,27.5,92,50,shade,9 W SPS
6/2/15 10:14,C,27.5,92,50,shade,9 W SPS
6/2/15 10:29,C,27.5,92,50,shade,9 W SPS
6/2/15 10:44,C,28,92,50,shade,9 W SPS
6/2/15 10:59,C,28,92,50,shade,9 W SPS
6/2/15 11:14,C,28.5,92,50,shade,9 W SPS
6/2/15 11:29,C,29,92,50,shade,9 W SPS
6/2/15 11:44,C,29.5,92,50,shade,9 W SPS
6/2/15 11:59,C,29,92,50,shade,9 W SPS
6/2/15 12:14,C,30,92,50,shade,9 W SPS
6/2/15 12:29,C,30,92,50,shade,9 W SPS
6/2/15 12:44,C,29.5,92,50,shade,9 W SPS
6/2/15 12:59,C,30,92,50,shade,9 W SPS
6/2/15 13:14,C,30,92,50,shade,9 W SPS
6/1/15 8:01,C,23,75,37,sun,Salt Springs LLP
6/1/15 8:16,C,23.5,75,37,sun,Salt Springs LLP
6/1/15 8:31,C,24.5,75,37,sun,Salt Springs LLP
6/1/15 8:46,C,25,75,37,sun,Salt Springs LLP
6/1/15 9:01,C,30.5,75,37,sun,Salt Springs LLP
6/1/15 9:16,C,28,75,37,sun,Salt Springs LLP
6/1/15 9:31,C,32,75,37,sun,Salt Springs LLP
6/1/15 9:46,C,30.5,75,37,sun,Salt Springs LLP
6/1/15 10:01,C,30.5,75,37,sun,Salt Springs LLP
6/1/15 10:16,C,32,75,37,sun,Salt Springs LLP
6/1/15 10:31,C,33,75,37,sun,Salt Springs LLP
6/1/15 10:46,C,35.5,75,37,sun,Salt Springs LLP
6/1/15 11:01,C,34.5,75,37,sun,Salt Springs LLP
6/1/15 11:16,C,42,75,37,sun,Salt Springs LLP
6/1/15 11:31,C,35.5,75,37,sun,Salt Springs LLP
6/1/15 11:46,C,41,75,37,sun,Salt Springs LLP
6/1/15 12:01,C,34.5,75,37,sun,Salt Springs LLP
6/1/15 12:16,C,33.5,75,37,sun,Salt Springs LLP
6/1/15 12:31,C,32.5,75,37,sun,Salt Springs LLP
6/1/15 12:46,C,26,75,37,sun,Salt Springs LLP
6/1/15 13:01,C,26,75,37,sun,Salt Springs LLP
6/2/15 8:01,C,22,88,37,random,Kerr LLP
6/2/15 8:16,C,23,88,37,random,Kerr LLP
6/2/15 8:31,C,24,88,37,random,Kerr LLP
6/2/15 8:46,C,24.5,88,37,random,Kerr LLP
6/2/15 9:01,C,25,88,37,random,Kerr LLP
6/2/15 9:16,C,25.5,88,37,random,Kerr LLP
6/2/15 9:31,C,26,88,37,random,Kerr LLP
6/2/15 9:46,C,25.5,88,37,random,Kerr LLP
6/2/15 10:01,C,25.5,88,37,random,Kerr LLP
6/2/15 10:16,C,25.5,88,37,random,Kerr LLP
6/2/15 10:31,C,26.5,88,37,random,Kerr LLP
6/2/15 10:46,C,26.5,88,37,random,Kerr LLP
6/2/15 11:01,C,27,88,37,random,Kerr LLP
6/2/15 11:16,C,27,88,37,random,Kerr LLP
6/2/15 11:31,C,27,88,37,random,Kerr LLP
6/2/15 11:46,C,27.5,88,37,random,Kerr LLP
6/2/15 12:01,C,28,88,37,random,Kerr LLP
6/2/15 12:16,C,27.5,88,37,random,Kerr LLP
6/2/15 12:31,C,28,88,37,random,Kerr LLP
6/2/15 12:46,C,28.5,88,37,random,Kerr LLP
6/2/15 13:01,C,29,88,37,random,Kerr LLP
6/1/15 8:00,C,22,77,26,shade,38 SPS
6/1/15 8:15,C,23,77,26,shade,38 SPS
6/1/15 8:30,C,24.5,77,26,shade,38 SPS
6/1/15 8:45,C,25.5,77,26,shade,38 SPS
6/1/15 9:00,C,27,77,26,shade,38 SPS
6/1/15 9:15,C,28,77,26,shade,38 SPS
6/1/15 9:30,C,29.5,77,26,shade,38 SPS
6/1/15 9:45,C,30.5,77,26,shade,38 SPS
6/1/15 10:00,C,32,77,26,shade,38 SPS
6/1/15 10:15,C,32.5,77,26,shade,38 SPS
6/1/15 10:30,C,30,77,26,shade,38 SPS
6/1/15 10:45,C,33,77,26,shade,38 SPS
6/1/15 11:00,C,32,77,26,shade,38 SPS
6/1/15 11:15,C,30,77,26,shade,38 SPS
6/1/15 11:30,C,33,77,26,shade,38 SPS
6/1/15 11:45,C,35.5,77,26,shade,38 SPS
6/1/15 12:00,C,33.5,77,26,shade,38 SPS
6/1/15 12:15,C,30,77,26,shade,38 SPS
6/1/15 12:30,C,29,77,26,shade,38 SPS
6/1/15 12:45,C,25,77,26,shade,38 SPS
6/1/15 13:00,C,22.5,77,26,shade,38 SPS
6/2/15 9:00,C,27.5,93,26,mix,9 W SPS
6/2/15 9:15,C,29,93,26,mix,9 W SPS
6/2/15 9:30,C,32,93,26,mix,9 W SPS
6/2/15 9:45,C,30.5,93,26,mix,9 W SPS
6/2/15 10:00,C,28.5,93,26,mix,9 W SPS
6/2/15 10:15,C,28.5,93,26,mix,9 W SPS
6/2/15 10:30,C,28.5,93,26,mix,9 W SPS
6/2/15 10:45,C,28.5,93,26,mix,9 W SPS
6/2/15 11:00,C,29,93,26,mix,9 W SPS
6/2/15 11:15,C,30,93,26,mix,9 W SPS
6/2/15 11:30,C,30,93,26,mix,9 W SPS
6/2/15 11:45,C,30.5,93,26,mix,9 W SPS
6/2/15 12:00,C,30.5,93,26,mix,9 W SPS
6/2/15 12:15,C,31,93,26,mix,9 W SPS
6/2/15 12:30,C,31,93,26,mix,9 W SPS
6/2/15 12:45,C,31,93,26,mix,9 W SPS
6/2/15 13:00,C,31.5,93,26,mix,9 W SPS
6/1/15 8:06,C,30,77,36,random,38 SPS
6/1/15 8:21,C,29.5,77,36,random,38 SPS
6/1/15 8:36,C,33.5,77,36,random,38 SPS
6/1/15 8:51,C,35.5,77,36,random,38 SPS
6/1/15 9:06,C,39,77,36,random,38 SPS
6/1/15 9:21,C,40.5,77,36,random,38 SPS
6/1/15 9:36,C,40.5,77,36,random,38 SPS
6/1/15 9:51,C,35.5,77,36,random,38 SPS
6/1/15 10:06,C,34,77,36,random,38 SPS
6/1/15 10:21,C,34.5,77,36,random,38 SPS
6/1/15 10:36,C,31.5,77,36,random,38 SPS
6/1/15 10:51,C,34,77,36,random,38 SPS
6/1/15 11:06,C,32,77,36,random,38 SPS
6/1/15 11:21,C,30.5,77,36,random,38 SPS
6/1/15 11:36,C,34,77,36,random,38 SPS
6/1/15 11:51,C,35,77,36,random,38 SPS
6/1/15 12:06,C,32,77,36,random,38 SPS
6/1/15 12:21,C,29.5,77,36,random,38 SPS
6/1/15 12:36,C,29,77,36,random,38 SPS
6/1/15 12:51,C,23,77,36,random,38 SPS
6/1/15 13:06,C,22,77,36,random,38 SPS
6/2/15 8:51,C,25,91,36,random,9 W SPS
6/2/15 9:06,C,26,91,36,random,9 W SPS
6/2/15 9:21,C,27,91,36,random,9 W SPS
6/2/15 9:36,C,28.5,91,36,random,9 W SPS
6/2/15 9:51,C,28,91,36,random,9 W SPS
6/2/15 10:06,C,27.5,91,36,random,9 W SPS
6/2/15 10:21,C,27.5,91,36,random,9 W SPS
6/2/15 10:36,C,28,91,36,random,9 W SPS
6/2/15 10:51,C,28.5,91,36,random,9 W SPS
6/2/15 11:06,C,29,91,36,random,9 W SPS
6/2/15 11:21,C,29.5,91,36,random,9 W SPS
6/2/15 11:36,C,30,91,36,random,9 W SPS
6/2/15 11:51,C,30.5,91,36,random,9 W SPS
6/2/15 12:06,C,31,91,36,random,9 W SPS
6/2/15 12:21,C,31.5,91,36,random,9 W SPS
6/2/15 12:36,C,31,91,36,random,9 W SPS
6/2/15 12:51,C,31,91,36,random,9 W SPS
6/2/15 13:06,C,31.5,91,36,random,9 W SPS
6/1/15 8:00,C,24.5,72,27,mix,Salt Springs LLP
6/1/15 8:15,C,27,72,27,mix,Salt Springs LLP
6/1/15 8:30,C,29.5,72,27,mix,Salt Springs LLP
6/1/15 8:45,C,29.5,72,27,mix,Salt Springs LLP
6/1/15 9:00,C,30,72,27,mix,Salt Springs LLP
6/1/15 9:15,C,32,72,27,mix,Salt Springs LLP
6/1/15 9:30,C,29,72,27,mix,Salt Springs LLP
6/1/15 9:45,C,31.5,72,27,mix,Salt Springs LLP
6/1/15 10:00,C,34,72,27,mix,Salt Springs LLP
6/1/15 10:15,C,36,72,27,mix,Salt Springs LLP
6/1/15 10:30,C,33,72,27,mix,Salt Springs LLP
6/1/15 10:45,C,33,72,27,mix,Salt Springs LLP
6/1/15 11:00,C,32.5,72,27,mix,Salt Springs LLP
6/1/15 11:15,C,34.5,72,27,mix,Salt Springs LLP
6/1/15 11:30,C,32,72,27,mix,Salt Springs LLP
6/1/15 11:45,C,33.5,72,27,mix,Salt Springs LLP
6/1/15 12:00,C,31.5,72,27,mix,Salt Springs LLP
